gbifID	latlon	name	best	species
3722547185	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
3586776099	santa cruz	santa cruz	santa cruz	Crotophaga ani
3743198436	san cristobal	san cristobal	san cristobal	Cajanus cajan
2866836754	espanola	-	espanola	Microlophus delanonis
2194369666	floreana	-	floreana	Butorides striata
2748256931	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
3855260359	isabela	-	isabela	Froelichia nudicaulis
1791295478	bartolome	bartolome	bartolome	Sula nebouxii
3855272858	rabida	-	rabida	Croton scouleri
1763137866	santa cruz	santa cruz	santa cruz	Mimus parvulus
2765722251	seymour	seymour	seymour	Himantopus mexicanus
2112679024	santa cruz	santa cruz	santa cruz	Sula nebouxii
1749865908	seymour	seymour	seymour	Fregata minor
583484961	-	isabela	isabela	Geospiza fuliginosa
1177791707	san cristobal	san cristobal	san cristobal	Geospiza fortis
543448572	santiago	santiago	santiago	Microlophus albemarlensis
3613223485	san cristobal	-	san cristobal	Ardea herodias
1804008968	espanola	espanola	espanola	Paranthias colonus
2797766665	isabela	isabela	isabela	Buteo galapagoensis
2116708374	santa cruz	santa cruz	santa cruz	Leucophaeus fuliginosus
2693444940	espanola	espanola	espanola	Sula nebouxii
266133222	isabela	isabela	isabela	Sula nebouxii
3855265337	santiago	-	santiago	Scalesia stewartii
2117152733	santa cruz	santa cruz	santa cruz	Numenius phaeopus
3881999031	isabela	isabela	isabela	Hippopodina tahitiensis
2866833852	san cristobal	-	san cristobal	Microlophus bivittatus
3572994027	baltra	baltra	baltra	Myiarchus magnirostris
2777058054	santa cruz	santa cruz	santa cruz	Crotophaga ani
1056409325	-	isabela	isabela	Chelonoidis vicina
3578884994	plaza	plaza	plaza	Phaethon aethereus
3192928750	baltra	baltra	baltra	Fregata minor
1174922405	santa cruz	santa cruz	santa cruz	Fregata magnificens
3855278542	espanola	gardner	espanola	Neptunia plena
1203681805	plaza	plaza	plaza	Setophaga petechia
2152531087	san cristobal	san cristobal	san cristobal	Leucophaeus pipixcan
581408189	floreana	floreana	floreana	Bubulcus ibis
3855264068	pinta	-	pinta	Acalypha abingdonii
3198533131	isabela	isabela	isabela	Geospiza scandens
4138437737	san cristobal	san cristobal	san cristobal	Setophaga petechia
2784709011	santa cruz	santa cruz	santa cruz	Crotophaga ani
896391261	santa cruz	santa cruz	santa cruz	Geospiza fortis
3659010338	santa cruz	santa cruz	santa cruz	Bubulcus ibis
2094299861	san cristobal	san cristobal	san cristobal	Phaethon aethereus
1410513146	seymour	seymour	seymour	Creagrus furcatus
3665561686	genovesa	genovesa	genovesa	Sula sula
3400867933	santa cruz	santa cruz	santa cruz	Chelonia mydas
3539631925	isabela	isabela	isabela	Tringa incana
258593360	-	daphne	daphne	Leucophaeus fuliginosus
1426460625	-	santa fe	santa fe	Cordia lutea
3855271794	san cristobal	-	san cristobal	Sesuvium portulacastrum
894765671	espanola	espanola	espanola	Microlophus delanonis
1788620495	seymour	seymour	seymour	Fregata magnificens
3632856502	-	san cristobal	san cristobal	Sula granti
2656301614	santa cruz	santa cruz	santa cruz	Calidris alba
666673826	floreana	floreana	floreana	Mullidae
2068072609	fernandina	-	fernandina	Tringa incana
1383711141	-	-	-	Phalaropus fulicarius
972828161	isabela	isabela	isabela	Crotophaga ani
2204553546	santa fe	santa fe	santa fe	Fregata magnificens
3205082395	isabela	isabela	isabela	Thalasseus maximus
543465217	cowley	cowley	cowley	Phyllodactylus galapagensis
4096491989	santa cruz	santa cruz	santa cruz	Zalophus wollebaeki
3544639929	isabela	isabela	isabela	Certhidea olivacea
974072091	floreana	floreana	floreana	Pelecanus occidentalis
3005673457	-	-	-	Lycaeopsidae
2216463858	isabela	isabela	isabela	Puffinus subalaris
979332164	santiago	santiago	santiago	Puffinus subalaris
1795429895	san cristobal	-	san cristobal	Phoebastria irrorata
2741469489	isabela	isabela	isabela	Fregata magnificens
3855264904	santa cruz	-	santa cruz	Prescottia oligantha
3808694452	isabela	isabela	isabela	Chaetodon humeralis
2512811370	-	san cristobal	san cristobal	Lepidium virginicum
1320567664	-	fernandina	fernandina	Goniotrichaceae
3569083838	floreana	-	floreana	Charadrius semipalmatus
3301939839	santa cruz	santa cruz	santa cruz	Piper peltatum
1317458782	-	san cristobal	san cristobal	-
3013949313	isabela	isabela	isabela	Arothron hispidus
2143222077	santiago	santiago	santiago	Geospiza fuliginosa
1381186816	seymour	seymour	seymour	Crotophaga ani
2689204228	san cristobal	-	san cristobal	Puffinus subalaris
1260524819	santa cruz	floreana	santa cruz	Aristida
2067740973	espanola	espanola	espanola	Buteo galapagoensis
899500893	-	baltra	baltra	Crepidula
3275637894	isabela	isabela	isabela	Himantopus mexicanus
1393209396	san cristobal	-	san cristobal	Fregata magnificens
3298592482	bartolome	bartolome	bartolome	Spheniscus mendiculus
215686436	san cristobal	san cristobal	san cristobal	Columbella
1789127953	santa cruz	-	santa cruz	Charadrius semipalmatus
1147151919	santa cruz	santa cruz	santa cruz	Mimus trifasciatus
4110395328	-	espanola	espanola	Naesiotus
980036104	santiago	santiago	santiago	Pelecanus occidentalis
3784804993	isabela	isabela	isabela	Grapsus grapsus
575395085	genovesa	genovesa	genovesa	Anous stolidus
2771758892	seymour	seymour	seymour	Fregata minor
2766559788	rabida	rabida	rabida	Sula nebouxii
3534003079	santa cruz	santa cruz	santa cruz	Geospiza fortis
3609389588	-	santa cruz	santa cruz	Hydrobates castro
2155985213	isabela	isabela	isabela	Nannopterum harrisi
4063111959	-	-	-	Eleotrica cableae
583480659	-	san cristobal	san cristobal	Certhidea fusca
3855269160	santa cruz	-	santa cruz	Drymaria monticola
3855260840	santa cruz	santa cruz	santa cruz	Froelichia juncea
3643760398	isabela	isabela	isabela	Arenaria interpres
1774525548	san cristobal	san cristobal	san cristobal	Geospiza fuliginosa
1769373787	fernandina	-	fernandina	Nannopterum harrisi
2755475527	-	santa cruz	santa cruz	Sula nebouxii
1054772832	darwin	darwin	darwin	Thalassoma lucasanum
2801959103	bartolome	bartolome	bartolome	Puffinus subalaris
2701924393	santa cruz	santa cruz	santa cruz	Ardea herodias
583485937	-	daphne	daphne	Geospiza fortis
896403262	santa fe	santa fe	santa fe	Geospiza fuliginosa
3557878030	espanola	espanola	espanola	Buteo galapagoensis
3631223282	santa cruz	santa cruz	santa cruz	Setophaga petechia
1883286732	fernandina	fernandina	fernandina	Abudefduf troschelii
1750672804	san cristobal	san cristobal	san cristobal	Geospiza fortis
3855262745	santa cruz	-	santa cruz	Gossypium darwinii
2573980356	-	san cristobal	-	Amblyrhynchus cristatus
3698137574	isabela	isabela	isabela	Phoenicopterus ruber
2866834297	espanola	gardner	espanola	Microlophus delanonis
1321288683	-	-	-	Bythograea thermydron
788466854	isabela	isabela	isabela	Funastrum angustissimum
2738876890	fernandina	-	fernandina	Leucophaeus pipixcan
1287645546	genovesa	genovesa	genovesa	Ophioblennius steindachneri
3556668907	genovesa	genovesa	genovesa	Fregata magnificens
2594475254	espanola	-	espanola	Neotiara crenata
1322254971	-	-	-	Navicula
1843530253	-	floreana	floreana	Geospiza scandens
2183098167	san cristobal	san cristobal	san cristobal	Hydrobates tethys
4014970078	-	-	-	Buteo galapagoensis
2779354786	-	-	-	Sula nebouxii
3859614312	santa cruz	santa cruz	santa cruz	Nycticorax nycticorax
2792648329	san cristobal	san cristobal	san cristobal	Camarhynchus psittacula
3773619399	santiago	-	santiago	Amblyrhynchus cristatus
665800129	santa cruz	santa cruz	santa cruz	Nesoryzomys indefessus
473244962	-	-	-	Trachinotus
3468747665	fernandina	isabela	fernandina	Laguncularia racemosa
3550308554	-	san cristobal	san cristobal	Oceanites gracilis
2781644471	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
4129725060	seymour	seymour	seymour	Sula nebouxii
2789824432	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2764178604	san cristobal	san cristobal	san cristobal	Geospiza fuliginosa
3645240979	seymour	seymour	seymour	Sula nebouxii
963208021	santa cruz	santa cruz	santa cruz	Leucophaeus atricilla
1397683752	-	santa fe	santa fe	Phaethon aethereus
2721638814	bartolome	bartolome	bartolome	Sula nebouxii
1993748672	santa cruz	santa cruz	santa cruz	Vasula melones
3210086920	bartolome	bartolome	bartolome	Geospiza difficilis
2686277328	isabela	isabela	isabela	Pelecanus occidentalis
3351726893	-	-	-	-
2779248756	genovesa	genovesa	genovesa	Arenaria interpres
2084818193	genovesa	-	genovesa	Fregata minor
3263283352	santa cruz	santa cruz	santa cruz	Pyrocephalus rubinus
601038283	san cristobal	-	san cristobal	Setophaga petechia
829893647	santiago	santiago	santiago	Geospiza fuliginosa
2781689030	san cristobal	san cristobal	san cristobal	Certhidea fusca
2609197598	santa cruz	santa cruz	santa cruz	Chaetodon humeralis
2432407427	isabela	-	isabela	Mimus parvulus
588017156	san cristobal	san cristobal	san cristobal	Geospiza fuliginosa
2701117222	san cristobal	-	san cristobal	Fregata magnificens
2725900446	san cristobal	-	san cristobal	Pterodroma phaeopygia
2693511124	fernandina	-	fernandina	Puffinus subalaris
1381944809	santiago	santiago	santiago	Haematopus palliatus
2243323091	santa cruz	-	santa cruz	Arthonia
4111907104	-	san cristobal	-	Zalophus wollebaeki
1787628409	san cristobal	san cristobal	san cristobal	Pelecanus occidentalis
3288296812	santa cruz	santa cruz	santa cruz	Spatula discors
3282579213	genovesa	genovesa	genovesa	Puffinus subalaris
3145268293	isabela	isabela	isabela	Arenaria interpres
1287641645	isabela	-	isabela	Girella freminvillii
2137530820	santa cruz	-	santa cruz	Mimus parvulus
2037317455	champion	floreana	champion	Fregata magnificens
2118818768	isabela	isabela	isabela	Spheniscus mendiculus
3225765640	espanola	espanola	espanola	Phaethon aethereus
858483291	-	isabela	isabela	Hydrobates tethys
2189972964	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2743028401	espanola	espanola	espanola	Arenaria interpres
1378886412	espanola	espanola	espanola	Puffinus subalaris
2774211136	plaza	plaza	plaza	Sula granti
2608677311	-	santa cruz	santa cruz	Tropidia polystachya
2743510028	bartolome	bartolome	bartolome	Pelecanus occidentalis
3145686935	santiago	santiago	santiago	Numenius phaeopus
2740892134	isabela	isabela	isabela	Pelecanus occidentalis
1986601239	santa cruz	-	santa cruz	Pelecanus occidentalis
1702807719	-	santa cruz	santa cruz	Psychotria rufipes
2716917286	floreana	floreana	floreana	Sula granti
1783343480	san cristobal	san cristobal	san cristobal	Anas bahamensis
1913638030	-	santa cruz	santa cruz	Nassarius nodicinctus
2688124116	santa fe	santa fe	santa fe	Sula granti
2183067325	santiago	santiago	santiago	Anous stolidus
2725160655	genovesa	genovesa	genovesa	Mimus parvulus
2184065967	espanola	espanola	espanola	Mimus macdonaldi
3179292020	san cristobal	san cristobal	san cristobal	Puffinus subalaris
3676623557	isabela	isabela	isabela	Anas bahamensis
1352060197	san cristobal	-	san cristobal	Mimus melanotis
3855261635	santa cruz	santa cruz	santa cruz	Cyclospermum leptophyllum
1710577403	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
3152104040	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2222319629	santa cruz	santa cruz	santa cruz	Sula nebouxii
1054678177	floreana	floreana	floreana	Epinephelus labriformis
2743020769	espanola	espanola	espanola	Fregata minor
1143524508	isabela	isabela	isabela	Pelecanus occidentalis
602923924	espanola	espanola	espanola	Sula nebouxii
3631298582	-	santa cruz	santa cruz	Phalaropus lobatus
2571504085	-	-	-	Grapsus grapsus
1354958717	san cristobal	-	san cristobal	Setophaga petechia
2804485428	floreana	floreana	floreana	Mus musculus
2187200454	isabela	isabela	isabela	Certhidea olivacea
2100157763	santa cruz	santa cruz	santa cruz	Ardea herodias
2115557407	floreana	floreana	floreana	Bubulcus ibis
2049219605	floreana	-	floreana	Sula nebouxii
958934663	floreana	floreana	floreana	Sula nebouxii
3212130146	-	santa cruz	santa cruz	Hydrobates tethys
2143770995	san cristobal	san cristobal	san cristobal	Sula sula
2180835398	santa fe	santa fe	santa fe	Camarhynchus pallidus
3580575103	floreana	floreana	floreana	Phaethon aethereus
3733038671	baltra	santa cruz	baltra	Conolophus subcristatus
3785183636	santa cruz	santa cruz	santa cruz	Phyllodactylus galapagensis
1088908144	-	-	-	Amblyrhynchus cristatus
4067288930	genovesa	san cristobal	genovesa	Mimus parvulus
1707025548	espanola	espanola	espanola	Setophaga petechia
2745438595	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2175081337	floreana	-	floreana	Geospiza fuliginosa
3239805565	genovesa	genovesa	genovesa	Geospiza magnirostris
2791488906	genovesa	genovesa	genovesa	Geospiza conirostris
2573934570	espanola	-	espanola	Mimus macdonaldi
3683767584	san cristobal	san cristobal	san cristobal	Pterodroma phaeopygia
3855272095	rabida	-	rabida	Lantana peduncularis
1793925005	santa cruz	santa cruz	santa cruz	Anas bahamensis
2726080915	santa cruz	-	santa cruz	Phaethon aethereus
1677324294	espanola	-	espanola	Zalophus wollebaeki
2799509542	santa cruz	santa cruz	santa cruz	Sula nebouxii
2243322835	santa cruz	santa cruz	santa cruz	Herpothallon
2239583986	-	darwin	darwin	Isididae
1206463298	isabela	isabela	isabela	Tyto alba
2174096350	santa cruz	santa cruz	santa cruz	Geospiza fortis
2763242183	floreana	floreana	floreana	Myiarchus magnirostris
3413356610	santa cruz	-	santa cruz	Microlophus indefatigabilis
2134580227	san cristobal	-	san cristobal	Sula granti
1843576005	-	santa cruz	santa cruz	Physalis cordata
3292750654	isabela	isabela	isabela	Hydrobates tethys
583491851	-	floreana	floreana	Camarhynchus parvulus
3903448508	fernandina	isabela	fernandina	Amblyrhynchus cristatus
2717516583	bartolome	bartolome	bartolome	Sula nebouxii
1065126005	-	genovesa	genovesa	-
2210153772	santa cruz	santa cruz	santa cruz	Mimus parvulus
609402200	-	santa cruz	santa cruz	Naesiotus eos
4022001586	san cristobal	san cristobal	san cristobal	Sesuvium edmonstonei
3355560581	santa cruz	santa cruz	santa cruz	Opuntia galapageia
2687945131	champion	floreana	champion	Pelecanus occidentalis
3855277322	santa cruz	-	santa cruz	Sesuvium edmonstonei
466141141	-	-	-	Iguana
2221876259	fernandina	-	fernandina	Nannopterum harrisi
4060452302	isabela	isabela	isabela	Lepidanthrax tinctus
543444895	isabela	isabela	isabela	Microlophus albemarlensis
2866839811	santa cruz	-	santa cruz	Microlophus albemarlensis
588415717	floreana	floreana	floreana	Fregata magnificens
1406214911	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
2840406444	espanola	espanola	espanola	Zenaida galapagoensis
3300492215	bartolome	bartolome	bartolome	Sula nebouxii
2013748582	isabela	-	isabela	Butorides striata
972337933	espanola	espanola	espanola	Tringa incana
2087393822	san cristobal	-	san cristobal	Setophaga petechia
262390868	espanola	espanola	espanola	Calidris bairdii
817874653	isabela	isabela	isabela	Anous stolidus
1790172738	isabela	isabela	isabela	Butorides striata
583480301	-	floreana	floreana	Setophaga petechia
2227567400	isabela	isabela	isabela	Sula nebouxii
1759860997	floreana	floreana	floreana	Setophaga petechia
2768038919	bartolome	bartolome	bartolome	Setophaga petechia
3644368200	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
1793914008	san cristobal	san cristobal	san cristobal	Leucophaeus atricilla
1287644334	champion	-	champion	Halichoeres dispilus
594441616	fernandina	-	fernandina	Pelecanus occidentalis
2797413404	champion	floreana	champion	Sula nebouxii
2189156668	isabela	-	isabela	Arenaria interpres
2836329212	isabela	-	isabela	Amblyrhynchus cristatus
543691554	san cristobal	san cristobal	san cristobal	Microlophus bivittatus
2132610629	espanola	espanola	espanola	Setophaga petechia
1747395306	daphne	daphne	daphne	Creagrus furcatus
1750193279	seymour	seymour	seymour	Setophaga petechia
3355032815	santa cruz	santa cruz	santa cruz	Amblyrhynchus cristatus
1193468970	santiago	santiago	santiago	Setophaga petechia
3008573044	-	santa cruz	-	Chelonoidis porteri
1883289554	floreana	floreana	floreana	Arcos poecilophthalmos
1322370826	-	santiago	santiago	Asplenium myriophyllum
2429654728	santa cruz	santa cruz	santa cruz	Rubus niveus
3534184872	genovesa	genovesa	genovesa	Hydrobates tethys
1795164782	genovesa	genovesa	genovesa	Zenaida galapagoensis
1318706882	-	santa fe	santa fe	Microlophus albemarlensis
3855279179	isabela	-	isabela	Spermacoce linearifolia
2770427144	isabela	isabela	isabela	Anous stolidus
2143771909	fernandina	-	fernandina	Sula nebouxii
3551576867	isabela	isabela	isabela	Geospiza scandens
2833205960	santa cruz	santa cruz	santa cruz	Anous stolidus
1756670902	espanola	espanola	espanola	Phaethon aethereus
2692014377	san cristobal	-	san cristobal	Oceanites gracilis
2667855105	san cristobal	-	san cristobal	Geospiza fortis
1852149080	-	san cristobal	san cristobal	Clerodendrum villosum
2766279999	-	-	-	Fregata magnificens
3687638043	isabela	isabela	isabela	Gallinula chloropus
543448184	santiago	santiago	santiago	Microlophus albemarlensis
3855265777	santa cruz	santa cruz	santa cruz	Octoblepharum albidum
2686715590	santa cruz	-	santa cruz	Geospiza fortis
1348950823	san cristobal	-	san cristobal	Ardea herodias
2866836798	espanola	-	espanola	Microlophus delanonis
1774708003	santa cruz	santa cruz	santa cruz	Geospiza magnirostris
1411362552	san cristobal	san cristobal	san cristobal	Setophaga petechia
583472883	-	genovesa	genovesa	Sula sula
837586004	santiago	santiago	santiago	Pterodroma phaeopygia
2397547052	isabela	isabela	isabela	Prosopis juliflora
3562361345	isabela	isabela	isabela	Gallinula chloropus
1287642822	isabela	isabela	isabela	Scorpaena mystes
3024731049	santa cruz	santa cruz	santa cruz	Radsia goodallii
2036274628	-	santa cruz	santa cruz	Phalaropus lobatus
3209238793	bartolome	bartolome	bartolome	Oceanites gracilis
